10,-9.698,0.298,1.892,        10,-0.096,0.002,-0.002
20,-9.932,0.458,1.868,        20,-0.078,0.032,0.008
30,-10.076,0.58,1.85,        30,-0.044,0.02,0.022
40,-10.138,0.646,1.866,        40,-0.03,-0.008,0.026
50,-9.72,0.118,1.902,        50,-0.04,-0.018,0.02
60,-9.736,-0.092,1.768,        60,-0.048,-0.012,0.012
70,-9.826,-0.12,1.738,        70,-0.114,-0.006,-0.002
80,-9.736,-0.04,1.824,        80,-0.098,-0.002,0.002
90,-9.658,-0.022,1.832,        90,-0.084,0,-0.008
100,-9.658,-0.048,1.89,        100,-0.084,-0.004,-0.004
110,-9.632,-0.076,1.91,        110,-0.096,0.002,-0.002
120,-9.518,-0.022,1.834,        120,-0.078,0.032,0.008
130,-9.53,0.088,1.882,        130,-0.044,0.02,0.022
140,-9.554,0.152,1.914,        140,-0.03,-0.008,0.026
150,-9.548,0.106,1.89,        150,-0.04,-0.018,0.02
160,-9.574,-0.056,1.836,        160,-0.048,-0.012,0.012
170,-9.534,-0.174,1.762,        170,-0.032,-0.012,0.02
180,-9.566,-0.154,1.792,        180,-0.01,-0.01,0.026
190,-9.626,-0.112,1.878,        190,-0.004,0.01,0.02
200,-9.622,-0.092,1.96,        200,-0.022,0.038,0.012
210,-9.664,-0.092,1.95,        210,-0.058,0.06,0.006
220,-9.742,-0.202,1.95,        220,-0.078,0.064,-0.002
230,-9.816,-0.412,1.874,        230,-0.058,0.06,0
240,-9.79,-0.658,1.988,        240,-0.024,0.06,0.012
250,-9.828,-0.538,2.056,        250,-0.004,0.056,0.01
260,-9.718,-0.338,2.126,        260,-0.006,0.068,-0.002
270,-9.622,-0.274,2.122,        270,-0.024,0.088,-0.01
280,-9.746,-0.356,1.924,        280,-0.05,0.08,-0.016
290,-9.698,-0.532,1.896,        290,-0.068,0.042,-0.004
300,-9.686,-0.468,1.92,        300,-0.04,0.016,0.02
310,-9.866,-0.458,1.834,        310,0.012,0.024,0.05
320,-10.228,-1.006,1.682,        320,0.044,0.038,0.032
330,-10.388,-0.984,1.762,        330,0.044,0.076,0
340,-10.204,-0.134,2.068,        340,0.04,0.118,-0.042
350,-10.022,0.394,2.26,        350,0.056,0.138,-0.086
360,-9.674,0.35,2.254,        360,0.088,0.152,-0.09
370,-9.474,0.08,2.12,        370,0.108,0.156,-0.106
380,-9.692,-0.238,1.94,        380,0.186,0.122,-0.18
390,-9.82,-0.4,1.818,        390,0.346,0.028,-0.21
400,-9.732,-0.316,1.744,        400,0.43,-0.066,-0.124
410,-9.664,-0.112,1.836,        410,0.346,-0.126,-0.038
420,-9.682,0.056,1.914,        420,0.168,-0.124,-0.062
430,-9.722,0.124,1.878,        430,0.004,-0.06,-0.1
440,-9.75,0.05,1.84,        440,-0.074,-0.03,-0.098
450,-9.768,-0.106,1.8,        450,-0.064,-0.05,-0.088
460,-9.762,-0.212,1.826,        460,-0.022,-0.058,-0.086
470,-9.73,-0.268,1.786,        470,0.006,-0.054,-0.086
480,-9.664,-0.304,1.686,        480,-0.008,-0.054,-0.086
490,-9.642,-0.234,1.672,        490,-0.066,-0.056,-0.082
500,-9.66,-0.172,1.734,        500,-0.134,-0.054,-0.082
