10,-0.65,2.482,9.47,        10,0.288,-0.404,0.334
20,-0.628,2.478,9.39,        20,0.416,-0.438,0.4
30,-0.574,2.49,9.504,        30,0.548,-0.442,0.456
40,-0.584,2.364,9.628,        40,0.594,-0.49,0.448
50,-0.65,2.63,9.294,        50,0.366,-0.594,0.368
60,-0.702,2.8,9.258,        60,0.002,-0.634,0.288
70,-0.856,2.89,9.334,        70,-0.248,-0.586,0.208
80,-0.978,2.844,9.392,        80,-0.348,-0.492,0.202
90,-0.834,2.558,9.41,        90,-0.388,-0.384,0.202
100,-0.65,2.482,9.47,        100,-0.45,-0.276,0.138
110,-0.628,2.478,9.39,        110,-0.4,-0.284,0.142
120,-0.574,2.49,9.504,        120,-0.166,-0.304,0.188
130,-0.584,2.364,9.628,        130,0.102,-0.282,0.22
140,-0.65,2.63,9.294,        140,0.314,-0.282,0.256
150,-0.702,2.8,9.258,        150,0.414,-0.256,0.286
160,-0.856,2.89,9.334,        160,0.426,-0.242,0.294
170,-0.978,2.844,9.392,        170,0.366,-0.23,0.266
180,-0.834,2.558,9.41,        180,0.294,-0.238,0.28
190,-0.65,2.482,9.47,        190,0.212,-0.294,0.318
200,-0.628,2.478,9.39,        200,0.1,-0.272,0.316
210,-0.574,2.49,9.504,        210,0.12,-0.304,0.334
220,-0.584,2.364,9.628,        220,0.322,-0.35,0.376
230,-0.652,2.292,9.784,        230,0.528,-0.366,0.432
240,-0.704,2.144,9.998,        240,0.554,-0.374,0.432
250,-0.6,2.148,10.08,        250,0.468,-0.33,0.436
260,-0.486,2.218,9.99,        260,0.354,-0.268,0.43
270,-0.3,2.336,10,        270,0.23,-0.226,0.426
280,-0.31,2.426,10.184,        280,0.09,-0.206,0.418
290,-0.292,2.504,10.048,        290,0.032,-0.196,0.422
300,-0.416,2.902,9.998,        300,0.118,-0.192,0.422
310,-0.956,4.13,10.322,        310,0.316,-0.222,0.442
320,-0.918,4.796,10.656,        320,0.464,-0.266,0.444
330,-0.27,3.88,10.53,        330,0.554,-0.312,0.414
340,0.638,2.656,10.014,        340,0.654,-0.376,0.404
350,0.88,2.238,9.808,        350,0.726,-0.408,0.408
360,0.526,2.54,9.676,        360,0.658,-0.47,0.392
370,0.028,2.148,8.916,        370,0.458,-0.526,0.376
380,-0.16,1.594,8.63,        380,0.218,-0.564,0.36
390,-0.062,1.584,8.648,        390,0.022,-0.598,0.356
400,0.034,1.64,8.684,        400,-0.068,-0.624,0.368
410,0.086,1.998,8.922,        410,-0.062,-0.642,0.386
420,-0.044,2.504,9.228,        420,0,-0.67,0.404
430,-0.174,2.972,9.334,        430,0.076,-0.696,0.402
440,-0.226,3.18,9.324,        440,0.126,-0.698,0.372
450,-0.088,3.25,9.48,        450,0.176,-0.68,0.34
460,0.178,3.332,9.786,        460,0.23,-0.662,0.312
470,0.008,2.936,9.738,        470,0.252,-0.642,0.266
480,-0.03,2.334,9.478,        480,0.268,-0.61,0.22
490,0.154,2.428,9.544,        490,0.3,-0.574,0.204
500,0.214,3.154,9.496,        500,0.33,-0.534,0.204
510,0.572,3.534,9.348,        510,0.33,-0.51,0.222
520,0.626,3.822,9.152,        520,0.272,-0.498,0.25
530,0.342,4.19,9.092,        530,0.168,-0.478,0.264
540,0.084,4.452,9.366,        540,0.094,-0.452,0.282
550,0.002,4.24,9.694,        550,0.098,-0.446,0.338
560,0.086,3.456,9.566,        560,0.132,-0.46,0.408
570,0.198,2.754,9.262,        570,0.138,-0.476,0.448
580,-0.018,2.888,9.76,        580,0.122,-0.484,0.478
590,0.042,3.014,9.48,        590,0.122,-0.476,0.522
600,0.316,2.868,9.234,        600,0.158,-0.458,0.59
610,0.662,3.19,9.038,        610,0.17,-0.45,0.658
620,0.796,3.976,9.022,        620,0.088,-0.46,0.698
630,1.01,4.672,9.064,        630,-0.072,-0.458,0.738
640,1.172,5.01,8.924,        640,-0.204,-0.434,0.764
650,1.276,4.988,8.648,        650,-0.3,-0.408,0.794
660,1.364,4.672,8.52,        660,-0.494,-0.394,0.79
670,1.314,4.314,8.504,        670,-0.806,-0.418,0.77
680,1.16,4.028,8.408,        680,-1.096,-0.434,0.772
690,1.02,3.878,8.454,        690,-1.19,-0.45,0.786
700,0.96,3.798,8.462,        700,-1.27,-0.634,0.826
710,0.976,3.84,8.224,        710,-1.334,-0.654,0.828
720,0.966,4.186,8.11,        720,-1.366,-0.678,0.844
730,0.92,4.622,8.212,        730,-1.406,-0.694,0.842
740,1.004,4.704,8.258,        740,-1.46,-0.696,0.826
750,1.106,4.672,8.382,        750,-1.484,-0.696,0.82
760,1.198,4.664,8.45,        760,-1.438,-0.686,0.824
770,1.332,4.8,8.568,        770,-1.324,-0.672,0.824
780,1.542,5.01,8.864,        780,-1.168,-0.65,0.822
790,1.794,5.036,9.274,        790,-1.03,-0.628,0.818
800,2.048,4.612,9.382,        800,-0.944,-0.588,0.796
810,2.302,4.042,9.162,        810,-1.27,-0.634,0.826
820,2.394,3.886,9.286,        820,-1.334,-0.654,0.828
830,2.566,3.906,9.458,        830,-1.366,-0.678,0.844
840,2.888,3.726,9.55,        840,-1.406,-0.694,0.842
850,3.214,3.456,9.554,        850,-1.46,-0.696,0.826
860,3.428,3.294,9.442,        860,-1.484,-0.696,0.82
870,3.488,3.536,9.386,        870,-1.438,-0.686,0.824
880,3.506,3.912,9.544,        880,-1.324,-0.672,0.824
890,3.682,4.082,9.742,        890,-1.168,-0.65,0.822
900,3.81,3.872,9.75,        900,-1.03,-0.628,0.818
910,3.772,3.566,9.494,        910,-0.944,-0.588,0.796
920,3.678,3.848,9.452,        920,-0.864,-0.534,0.764
930,3.574,4.382,9.352,        930,-0.734,-0.48,0.746
940,3.738,4.176,9.244,        940,-0.59,-0.45,0.748
950,3.828,3.3,9.24,        950,-0.524,-0.426,0.732
960,3.876,2.326,9.29,        960,-0.52,-0.406,0.698
970,3.932,1.61,9.41,        970,-0.516,-0.386,0.676
980,4.012,1.302,9.538,        980,-0.494,-0.342,0.648
990,4.044,1.534,9.662,        990,-0.458,-0.294,0.63
1000,4.052,2.044,9.664,        1000,-0.432,-0.258,0.62
