10,-2.206,2.558,9.236,        10,0.312,-0.238,-0.042
20,-2.248,2.708,9.29,        20,0.312,-0.204,-0.064
30,-2.114,3.164,9.26,        30,0.28,-0.188,-0.076
40,-1.74,2.618,9.336,        40,0.242,-0.172,-0.088
50,-1.464,2.154,9.592,        50,0.202,-0.148,-0.098
60,-0.99,2.32,9.7,        60,0.138,-0.126,-0.098
70,-1.346,2.354,9.736,        70,0.07,-0.086,-0.092
80,-1.708,2.262,9.726,        80,0.024,-0.07,-0.104
90,-1.5,2.586,9.738,        90,0.018,-0.148,-0.086
100,-1.616,2.742,9.646,        100,0.018,-0.232,-0.028
110,-1.522,2.754,9.586,        110,0.256,-0.028,0.072
120,-1.206,2.5,9.602,        120,0.196,-0.022,0.034
130,-1.49,2.748,9.638,        130,0.108,-0.004,-0.038
140,-1.434,2.674,9.764,        140,0.026,0.01,-0.118
150,-1.228,2.46,9.878,        150,-0.076,0.02,-0.2
160,-1.77,2.138,9.756,        160,-0.158,0.004,-0.18
170,-2.14,2.104,9.69,        170,-0.122,0.012,-0.154
180,-1.836,2.114,9.464,        180,-0.088,0.06,-0.148
190,-1.012,2.822,9.17,        190,-0.108,0.176,-0.08
200,-1.012,2.822,9.17,        200,-0.08,0.3,-0.012
210,-1.922,2.438,8.908,        210,-0.002,0.332,-0.024
220,-2.272,2.95,8.946,        220,0.062,0.242,-0.072
230,-2.242,3.076,8.996,        230,0.07,0.076,-0.122
240,-2.32,3.106,9.026,        240,0.042,-0.04,-0.104
250,-2.146,2.92,9.02,        250,0.02,-0.05,-0.09
260,-1.912,2.746,8.996,        260,0.01,-0.004,-0.11
270,-1.838,2.376,9.084,        270,0.02,0.046,-0.13
280,-1.938,2.432,9.18,        280,0.036,0.068,-0.136
290,-1.454,2.728,9.23,        290,0.044,0.046,-0.13
300,-1.318,2.626,9.172,        300,0.052,0.018,-0.122
310,-1.736,2.568,9,        310,0.05,0.012,-0.118
320,-2.222,2.724,8.856,        320,0.03,0.026,-0.114
330,-2.784,2.952,8.834,        330,0.002,0.032,-0.104
340,-2.73,3.044,8.948,        340,-0.004,0.02,-0.092
350,-2.292,3.056,9.084,        350,0.014,-0.002,-0.086
360,-1.96,2.986,9.1,        360,0.052,-0.022,-0.086
370,-1.892,2.924,9.11,        370,0.076,-0.02,-0.09
380,-2.04,2.99,9.04,        380,0.078,-0.008,-0.096
390,-2.268,3.038,8.994,        390,0.07,-0.006,-0.098
400,-2.354,3.04,9.018,        400,0.052,-0.01,-0.1
410,-2.272,3.062,9.04,        410,0.034,-0.01,-0.102
420,-2.19,3.1,9.094,        420,0.012,0,-0.112
430,-2.212,3.1,9.144,        430,-0.026,0.012,-0.124
440,-2.308,3.016,9.108,        440,-0.082,0.026,-0.128
450,-2.376,2.876,9.042,        450,-0.126,0.028,-0.128
460,-2.356,2.758,9,        460,-0.138,0.022,-0.12
470,-2.298,2.712,9.016,        470,-0.108,0.006,-0.11
480,-2.232,2.698,9.01,        480,-0.042,0.004,-0.106
490,-2.232,2.678,8.984,        490,0.02,0.024,-0.116
500,-2.324,2.648,9.022,        500,0.044,0.056,-0.136
510,-2.342,2.622,9.056,        510,0.022,0.064,-0.154
520,-2.294,2.668,9.094,        520,-0.018,0.022,-0.16
530,-2.222,2.668,9.156,        530,-0.04,-0.042,-0.156
540,-2.186,2.58,9.228,        540,-0.034,-0.082,-0.15
550,-2.202,2.466,9.238,        550,-0.01,-0.074,-0.14
560,-2.202,2.326,9.152,        560,-0.004,-0.026,-0.136
570,-2.164,2.172,9.092,        570,-0.028,0.026,-0.134
580,-2.026,1.99,9.058,        580,-0.074,0.056,-0.12
590,-1.878,1.914,9.124,        590,-0.128,0.04,-0.088
600,-1.83,2.024,9.284,        600,-0.178,0.016,-0.052
610,-1.972,2.228,9.342,        610,-0.208,0.008,-0.018
620,-2.148,2.338,9.252,        620,-0.198,0.024,0.014
630,-2.148,2.314,9.18,        630,-0.152,0.04,0.046
640,-1.89,2.23,9.11,        640,-0.104,0.036,0.082
650,-1.484,2.244,9.132,        650,-0.11,0.016,0.116
660,-1.162,2.37,9.268,        660,-0.172,-0.006,0.154
670,-1.07,2.572,9.396,        670,-0.258,-0.022,0.196
680,-1.196,2.77,9.434,        680,-0.31,-0.022,0.232
690,-1.34,2.922,9.32,        690,-0.282,-0.008,0.264
700,-1.318,2.988,9.198,        700,-0.182,0,0.302
710,-1.174,2.976,9.17,        710,-0.072,-0.01,0.344
720,-1.016,2.88,9.206,        720,-0.01,-0.018,0.374
730,-0.962,2.758,9.19,        730,-0.03,-0.016,0.384
740,-1.002,2.718,9.172,        740,-0.082,-0.004,0.386
750,-1.046,2.934,9.146,        750,-0.102,0.016,0.382
760,-1.034,3.214,9.058,        760,-0.06,0.018,0.38
770,-0.956,3.362,9.088,        770,0.036,-0.002,0.384
780,-0.836,3.204,9.18,        780,0.186,-0.026,0.39
790,-0.748,2.9,9.278,        790,0.388,-0.044,0.398
800,-0.744,2.498,9.22,        800,0.642,-0.05,0.402
810,-0.76,2.302,9.114,        810,0.926,-0.038,0.412
820,-0.738,2.36,8.954,        820,1.232,-0.006,0.422
830,-0.69,2.484,8.862,        830,1.558,0.034,0.426
840,-0.65,2.5,8.818,        840,1.882,0.044,0.436
850,-0.712,2.376,8.894,        850,2.172,0.03,0.464
860,-0.876,2.124,8.832,        860,2.404,0.038,0.488
870,-1.046,1.88,8.642,        870,2.592,0.09,0.52
880,-1.106,1.694,8.462,        880,2.74,0.178,0.55
890,-1.116,1.43,8.248,        890,2.884,0.258,0.578
900,-1.088,1.182,8.108,        900,3.082,0.302,0.63
910,-1.052,1.03,8.064,        910,3.394,0.316,0.736
920,-1.05,1.074,8.224,        920,3.818,0.298,0.88
930,-1.148,1.224,8.334,        930,4.346,0.284,1.042
940,-1.296,1.352,8.352,        940,4.982,0.294,1.212
950,-1.312,1.61,8.366,        950,5.63,0.312,1.36
960,-1.224,1.91,8.492,        960,6.216,0.366,1.46
970,-1.01,2.378,8.752,        970,6.656,0.49,1.53
980,-0.902,2.92,9.07,        980,6.876,0.644,1.584
990,-0.978,3.374,9.198,        990,6.918,0.764,1.58
1000,-1.136,3.682,9.168,        1000,6.78,0.84,1.502
1010,-1.326,3.864,8.982,        1010,6.522,0.904,1.414
1020,-1.394,4,8.618,        1020,6.256,0.956,1.334
1030,-1.326,4.294,8.314,        1030,5.984,1.052,1.198
1040,-1.082,4.702,7.902,        1040,5.712,1.238,1.034
1050,-0.876,5.082,7.52,        1050,5.41,1.54,0.882
1060,-0.694,5.548,7.102,        1060,4.964,1.866,0.738
1070,-0.434,6.432,6.72,        1070,4.332,2.07,0.608
1080,-0.25,7.708,6.202,        1080,3.63,2.148,0.46
1090,-0.318,8.9,5.358,        1090,2.95,2.124,0.314
1100,-0.566,9.942,4.812,        1100,2.28,2.022,0.166
1110,-0.72,10.664,4.416,        1110,1.612,1.926,0.078
1120,-0.564,11.136,3.58,        1120,1.04,1.884,0.024
1130,-0.344,11.716,2.522,        1130,0.606,1.846,-0.012
1140,-0.04,12.238,1.604,        1140,0.148,1.83,-0.132
1150,0.286,12.762,0.696,        1150,-0.762,1.74,-0.344
1160,0.28,13.592,0.056,        1160,-1.744,1.602,-0.642
1170,-0.076,14.508,-0.476,        1170,-2.036,1.276,-0.77
1180,-0.672,14.91,-0.85,        1180,-1.668,0.89,-0.76
1190,-1.106,14.65,-1.352,        1190,-1.2,1.008,-0.618
1200,-1.344,14.194,-1.618,        1200,-0.726,1.5,-0.546
1210,-1.18,13.516,-1.338,        1210,-0.352,1.866,-0.684
1220,-0.876,12.85,-1.13,        1220,-0.188,1.828,-0.756
1230,-0.662,12.298,-0.858,        1230,-0.142,1.682,-0.76
1240,-0.362,11.578,-0.808,        1240,-0.18,1.68,-0.764
1250,-0.97,12.416,1.448,        1250,-0.268,1.756,-0.882
1260,-2.262,13.916,2.8,        1260,-0.432,1.996,-0.986
1270,-2.924,10.93,1.378,        1270,-0.5,2.174,-1.032
1280,-3.41,7.718,0.93,        1280,-0.388,2.182,-0.984
1290,-0.796,6.972,0.858,        1290,-0.172,2.126,-0.932
1300,1.58,7.45,0.192,        1300,0,2.056,-0.924
1310,1.216,7.892,-0.948,        1310,0.166,1.928,-0.916
1320,-0.396,8.038,-1.894,        1320,0.368,1.802,-0.906
1330,-1.324,8.262,-2.348,        1330,0.428,1.764,-0.868
1340,-1.218,8.538,-2.408,        1340,0.484,1.798,-0.756
1350,-1.13,8.88,-2.352,        1350,0.718,1.75,-0.618
1360,-0.674,8.796,-2.196,        1360,0.99,1.608,-0.61
1370,-0.658,7.922,-2.906,        1370,1.222,1.492,-0.688
1380,-1.166,6.768,-3.532,        1380,1.432,1.446,-0.786
1390,-1.404,6.342,-3.924,        1390,1.688,1.442,-0.752
1400,-1.454,6.422,-3.646,        1400,2.048,1.402,-0.656
1410,-1.8,6.04,-2.692,        1410,2.468,1.308,-0.534
1420,-2.078,5.344,-1.594,        1420,2.814,1.186,-0.402
1430,-1.678,5.182,-0.556,        1430,2.938,1.136,-0.264
1440,-1.598,5.356,0.65,        1440,2.906,1.144,-0.148
1450,-2.078,5.606,1.13,        1450,2.846,1.064,-0.032
1460,-2.536,6.546,1.258,        1460,2.812,0.922,0.08
1470,-2.194,7.334,1.028,        1470,2.706,0.8,0.178
1480,-1.902,7.144,0.996,        1480,2.372,0.678,0.246
1490,-1.52,6.566,0.45,        1490,1.682,0.606,0.19
1500,-1.634,6.208,-0.524,        1500,1.036,0.484,0.052
1510,-2.218,6.212,-1.28,        1510,0.66,0.216,-0.05
1520,-2.682,6.616,-1.99,        1520,0.444,-0.09,-0.182
1530,-2.566,7.53,-2.472,        1530,0.334,-0.398,-0.184
1540,-2.586,8.596,-3.106,        1540,0.278,-0.624,-0.128
1550,-2.924,9.246,-4.072,        1550,0.214,-0.782,-0.068
1560,-3.348,9.446,-4.698,        1560,0.236,-0.886,-0.014
1570,-3.648,9.53,-4.69,        1570,0.292,-0.974,0.022
1580,-4.022,10.148,-4.37,        1580,0.43,-1.142,0.07
1590,-4.752,11.358,-3.68,        1590,0.73,-1.404,0.036
1600,-5.654,12.19,-3.472,        1600,1.322,-1.67,0
1610,-6.084,11.66,-4.034,        1610,2.312,-1.878,0.154
1620,-6.708,10.91,-4.026,        1620,3.246,-1.93,0.222
1630,-7.01,10.756,-3.84,        1630,3.682,-1.79,0.4
1640,-7.056,10.586,-3.768,        1640,3.578,-1.638,0.648
1650,-7.03,10.144,-3.734,        1650,3.014,-1.574,0.686
1660,-7.002,9.69,-4.042,        1660,2.278,-1.612,0.572
1670,-7.042,8.892,-4.868,        1670,1.62,-1.65,0.47
1680,-7.266,7.876,-5.732,        1680,1.192,-1.592,0.456
1690,-7.61,7.282,-6.334,        1690,0.98,-1.514,0.496
1700,-7.634,6.972,-6.288,        1700,0.874,-1.472,0.54
1710,-7.458,6.422,-5.034,        1710,0.756,-1.416,0.568
1720,-7.632,5.832,-4.21,        1720,0.516,-1.414,0.558
1730,-6.928,5.982,-4.606,        1730,0.18,-1.566,0.498
1740,-6.258,8.062,-5.706,        1740,-0.184,-1.74,0.436
1750,-6.41,11.016,-6.668,        1750,-0.506,-1.904,0.368
1760,-6.834,12.908,-6.516,        1760,-0.762,-2.216,0.358
1770,-7.04,12.504,-5.824,        1770,-1.062,-2.59,0.256
1780,-6.802,10.418,-5.286,        1780,-1.484,-2.758,0.082
1790,-6.556,8.582,-4.964,        1790,-2.012,-2.732,-0.014
1800,-6.574,7.812,-4.736,        1800,-2.484,-2.672,-0.138
1810,-6.468,7.806,-4.598,        1810,-2.786,-2.636,-0.294
1820,-6.356,8.15,-4.564,        1820,-2.868,-2.57,-0.468
1830,-6.602,8.506,-4.066,        1830,-2.776,-2.514,-0.63
1840,-6.556,8.502,-3.25,        1840,-2.474,-2.546,-0.746
1850,-6.404,8.208,-2.662,        1850,-2.012,-2.656,-0.798
1860,-6.442,7.708,-2.074,        1860,-1.404,-2.704,-0.876
1870,-6.636,7.342,-0.684,        1870,-0.748,-2.664,-0.944
1880,-6.17,7.214,0.198,        1880,0.018,-2.654,-0.868
1890,-5.162,7.066,0.382,        1890,0.82,-2.676,-0.738
1900,-4.612,6.984,0.08,        1900,1.55,-2.6,-0.654
1910,-4.436,6.712,-0.258,        1910,2.026,-2.494,-0.574
1920,-4.422,6.124,-0.794,        1920,2.154,-2.46,-0.612
1930,-4.648,5.328,-1.256,        1930,1.962,-2.464,-0.706
1940,-5,4.726,-1.842,        1940,1.526,-2.462,-0.742
1950,-5.23,4.242,-2.296,        1950,0.838,-2.416,-0.936
1960,-5.294,4.128,-2.516,        1960,0.066,-2.29,-1.28
1970,-5.224,4.15,-2.298,        1970,-0.418,-2.028,-1.458
1980,-4.84,3.988,-2.346,        1980,-0.38,-1.686,-1.44
1990,-4.526,3.548,-2.418,        1990,0.01,-1.352,-1.274
2000,-4.448,3.73,-2.118,        2000,0.274,-1.078,-1.088
2010,-4.252,4.708,-2.038,        2010,0.188,-1.106,-1.132
2020,-4.412,6.718,-1.764,        2020,-0.15,-1.334,-1.414
2030,-4.734,8.466,-0.92,        2030,-0.476,-1.244,-1.5
2040,-4.756,9.282,-0.454,        2040,-0.724,-0.842,-1.444
2050,-4.768,9.774,-0.438,        2050,-0.916,-0.542,-1.456
2060,-4.506,9.926,-0.644,        2060,-0.904,-0.424,-1.552
2070,-3.808,8.8,-0.962,        2070,-0.678,-0.39,-1.58
2080,-3.378,6.67,-1.58,        2080,-0.294,-0.402,-1.586
2090,-3.52,5.086,-2.046,        2090,0.264,-0.48,-1.592
2100,-4.472,5.96,-2.468,        2100,0.91,-0.608,-1.53
2110,-5.648,8.094,-2.79,        2110,1.424,-0.734,-1.454
2120,-6.374,8.876,-2.504,        2120,1.728,-0.874,-1.37
2130,-5.328,8.722,-2.056,        2130,1.856,-1.096,-1.316
2140,-4.17,8.756,-1.684,        2140,1.866,-1.316,-1.306
2150,-4.236,8.804,-2.304,        2150,1.766,-1.44,-1.26
2160,-5.162,7.908,-2.358,        2160,1.612,-1.496,-1.154
2170,-5.916,6.882,-2.4,        2170,1.546,-1.546,-1.024
2180,-6.568,6.434,-2.28,        2180,1.74,-1.608,-0.888
2190,-7.304,6.106,-2.06,        2190,2.32,-1.688,-0.708
2200,-7.962,6.026,-1.746,        2200,3.15,-1.802,-0.506
2210,-8.818,6.784,-0.704,        2210,3.876,-1.896,-0.29
2220,-9.986,7.846,0.656,        2220,4.278,-1.848,-0.052
2230,-11.152,8.606,1.254,        2230,4.39,-1.678,0.126
2240,-11.85,9.364,1.512,        2240,4.296,-1.524,0.244
2250,-11.924,9.76,1.762,        2250,4.01,-1.392,0.296
2260,-11.71,9.54,1.01,        2260,3.58,-1.242,0.3
2270,-11.668,8.69,-0.64,        2270,3.144,-1.068,0.29
2280,-11.98,7.446,-2.068,        2280,2.838,-0.894,0.278
2290,-12.518,6.13,-2.728,        2290,2.662,-0.738,0.256
2300,-13.284,4.99,-2.8,        2300,2.506,-0.608,0.22
2310,-13.664,4.124,-2.728,        2310,2.254,-0.534,0.152
2320,-12.808,3.948,-2.824,        2320,1.862,-0.514,0.054
2330,-11.42,4.564,-3.258,        2330,1.398,-0.524,-0.054
2340,-10.436,5.316,-3.596,        2340,0.934,-0.546,-0.158
2350,-9.836,5.904,-3.518,        2350,0.532,-0.58,-0.252
2360,-9.25,6.254,-3.25,        2360,0.238,-0.614,-0.328
2370,-8.54,6.094,-3.152,        2370,0.084,-0.648,-0.38
2380,-7.94,5.406,-3.082,        2380,0.036,-0.69,-0.426
2390,-7.6,4.616,-2.976,        2390,0.046,-0.73,-0.478
2400,-7.502,4.332,-2.724,        2400,0.08,-0.762,-0.532
2410,-7.646,4.71,-2.202,        2410,0.132,-0.786,-0.576
2420,-7.838,5.346,-1.648,        2420,0.162,-0.822,-0.626
2430,-7.828,5.808,-1.206,        2430,0.15,-0.888,-0.688
2440,-7.648,5.784,-0.766,        2440,0.142,-0.982,-0.742
2450,-7.386,5.462,-0.38,        2450,0.132,-1.098,-0.78
2460,-7.054,5.078,-0.186,        2460,0.132,-1.198,-0.8
2470,-6.814,4.57,-0.112,        2470,0.12,-1.25,-0.83
2480,-6.7,3.978,-0.002,        2480,0.074,-1.244,-0.866
2490,-6.668,3.51,0.076,        2490,0.022,-1.2,-0.9
2500,-6.674,3.258,0.186,        2500,-0.034,-1.162,-0.936
2510,-6.778,3.306,0.232,        2510,-0.104,-1.158,-0.968
2520,-7.04,3.532,0.196,        2520,-0.172,-1.176,-1.014
2530,-7.46,3.7,0.036,        2530,-0.234,-1.17,-1.072
2540,-7.804,3.844,-0.124,        2540,-0.288,-1.108,-1.132
2550,-8.028,3.848,-0.28,        2550,-0.318,-1.038,-1.192
2560,-8.144,3.838,-0.464,        2560,-0.296,-0.998,-1.258
2570,-8.096,3.848,-0.542,        2570,-0.254,-0.952,-1.336
2580,-7.906,3.894,-0.62,        2580,-0.19,-0.914,-1.424
2590,-7.758,3.924,-0.788,        2590,-0.072,-0.902,-1.498
2600,-7.838,4.014,-0.874,        2600,0.066,-0.896,-1.558
2610,-8.104,4.132,-1.016,        2610,0.24,-0.926,-1.558
2620,-8.458,4.218,-1.18,        2620,0.398,-1.018,-1.416
2630,-8.778,4.192,-1.16,        2630,0.508,-1.076,-1.23
2640,-9.05,4.136,-1.116,        2640,0.594,-1.01,-1.148
2650,-9.494,4.044,-1.23,        2650,0.664,-0.846,-1.094
2660,-10.354,4.026,-1.3,        2660,0.696,-0.67,-1.012
2670,-11.268,3.93,-1.546,        2670,0.748,-0.532,-0.904
2680,-12.142,3.616,-1.986,        2680,0.902,-0.452,-0.752
2690,-13.13,3.42,-2.302,        2690,1.164,-0.376,-0.594
2700,-14.17,3.38,-2.486,        2700,1.476,-0.266,-0.46
2710,-14.96,3.374,-2.594,        2710,1.72,-0.132,-0.344
2720,-14.884,3.16,-2.642,        2720,1.872,-0.024,-0.24
2730,-13.608,3.068,-2.508,        2730,1.898,0.026,-0.18
2740,-11.784,3.346,-1.738,        2740,1.79,0.036,-0.178
2750,-10.284,3.746,-0.702,        2750,1.602,0.03,-0.212
2760,-9.522,3.9,-0.16,        2760,1.384,0.036,-0.252
2770,-9.21,3.728,0.384,        2770,1.172,0.04,-0.294
2780,-8.876,3.294,0.916,        2780,1,0.024,-0.338
2790,-8.428,2.732,1.256,        2790,0.902,-0.018,-0.392
2800,-7.952,2.29,1.662,        2800,0.848,-0.07,-0.442
2810,-7.65,2.104,2.196,        2810,0.818,-0.118,-0.478
2820,-7.644,2.378,2.36,        2820,0.808,-0.152,-0.502
2830,-7.902,2.936,2.49,        2830,0.802,-0.166,-0.528
2840,-8.272,3.452,2.656,        2840,0.796,-0.17,-0.562
2850,-8.454,3.816,2.956,        2850,0.798,-0.14,-0.574
2860,-8.438,3.974,3.366,        2860,0.83,-0.068,-0.564
2870,-8.268,3.986,3.732,        2870,0.858,-0.004,-0.554
2880,-8.046,3.89,3.88,        2880,0.82,0.028,-0.568
2890,-7.866,3.842,3.786,        2890,0.69,0.024,-0.6
2900,-7.654,3.706,3.742,        2900,0.472,-0.002,-0.65
2910,-7.462,3.544,3.776,        2910,0.236,-0.014,-0.724
2920,-7.26,3.468,3.788,        2920,0.022,-0.004,-0.796
2930,-7.098,3.464,3.68,        2930,-0.064,0.002,-0.834
2940,-7.03,3.346,3.574,        2940,-0.062,0.008,-0.862
2950,-6.938,3.132,3.672,        2950,-0.004,-0.034,-0.844
2960,-6.764,3.014,3.588,        2960,0.022,-0.09,-0.828
