10,1.708,2.384,9.212,        10,0.01,0.008,-0.014
20,1.774,2.464,9.262,        20,0.002,-0.014,-0.012
30,1.782,2.548,9.27,        30,0.014,0.004,-0.008
40,1.74,2.602,9.246,        40,0.04,0.008,-0.016
50,1.686,2.668,9.318,        50,0.068,-0.008,-0.004
60,1.588,2.646,9.34,        60,0.11,-0.042,0.008
70,1.76,2.596,9.272,        70,0.144,-0.11,0.034
80,1.552,2.546,9.294,        80,0.05,-0.116,0.076
90,1.562,2.414,9.364,        90,-0.044,-0.038,-0.044
100,1.416,2.348,9.38,        100,0.056,0.04,-0.076
110,1.68,2.748,9.768,        110,0.102,0.056,-0.052
120,1.854,3.778,9.784,        120,0.022,0.004,-0.064
130,2.176,2.45,9.182,        130,-0.058,-0.036,-0.062
140,2,2.286,9.174,        140,-0.068,-0.048,-0.056
150,1.624,3.098,9.414,        150,-0.062,-0.052,-0.042
160,1.56,3.318,9.548,        160,-0.076,-0.054,-0.024
170,1.704,3.084,9.414,        170,-0.06,-0.044,-0.022
180,1.692,2.988,9.186,        180,0.012,-0.048,-0.022
190,1.72,3.084,9.062,        190,0.16,-0.06,-0.04
200,1.842,2.978,9.008,        200,0.234,-0.052,-0.024
210,1.812,2.718,9.008,        210,0.158,-0.07,-0.008
220,1.856,2.332,9.018,        220,0.09,-0.068,-0.022
230,1.752,2.39,9.086,        230,0.124,-0.042,-0.026
240,1.486,3.09,9.14,        240,0.202,-0.014,-0.018
250,1.702,3.222,9.088,        250,0.29,0,-0.004
260,1.918,2.73,8.966,        260,0.408,0.008,0.016
270,1.92,2.514,8.888,        270,0.534,0.016,0.028
280,1.786,2.584,8.898,        280,0.584,0.008,0.038
290,1.666,2.506,8.894,        290,0.5,-0.01,0.04
300,1.71,2.502,8.882,        300,0.354,-0.024,0.022
310,1.652,2.868,8.874,        310,0.234,-0.01,0.014
320,1.478,3.44,9.004,        320,0.176,0.01,-0.002
330,1.31,3.864,9.11,        330,0.142,0.034,-0.028
340,1.458,3.766,9.052,        340,0.104,0.052,-0.046
350,1.594,3.512,8.91,        350,0.05,0.062,-0.056
360,1.65,3.354,8.884,        360,0.008,0.07,-0.07
370,1.592,3.424,8.898,        370,0.026,0.078,-0.072
380,1.474,3.578,8.916,        380,0.094,0.098,-0.062
390,1.438,3.588,8.91,        390,0.162,0.118,-0.038
400,1.394,3.294,8.792,        400,0.172,0.154,-0.014
410,1.484,2.994,8.728,        410,0.122,0.19,0.012
420,1.544,2.928,8.73,        420,-0.012,0.246,0.05
430,1.818,3.178,8.938,        430,-0.118,0.284,-0.014
440,1.466,3.48,8.966,        440,-0.138,0.304,-0.034
450,1.728,3.792,9.242,        450,-0.09,0.32,-0.048
460,1.296,3.992,9.196,        460,-0.028,0.338,-0.06
470,0.998,3.544,9.088,        470,0,0.348,-0.06
480,0.86,3.234,9.018,        480,-0.012,0.354,-0.056
490,0.814,3.274,9.088,        490,-0.044,0.372,-0.048
500,0.668,3.526,9.184,        500,-0.072,0.402,-0.044
510,0.536,3.786,9.27,        510,-0.042,0.416,-0.052
520,0.532,3.964,9.354,        520,0.082,0.4,-0.058
530,0.54,4.094,9.408,        530,0.186,0.356,0.01
540,0.228,4.136,9.478,        540,0.082,0.36,0.108
550,-0.342,3.994,9.264,        550,-0.194,0.386,0.124
560,-0.58,4.2,9.03,        560,-0.4,0.398,0.12
570,-0.364,4.8,9.264,        570,-0.43,0.448,0.126
580,-0.366,5.592,9.528,        580,-0.358,0.496,0.142
590,-0.336,5.52,9.254,        590,-0.288,0.518,0.172
600,-0.08,4.762,8.79,        600,-0.252,0.534,0.21
610,-0.208,4.24,8.506,        610,-0.268,0.548,0.252
620,-0.586,4.192,8.32,        620,-0.314,0.556,0.296
630,-0.918,4.368,8.188,        630,-0.35,0.584,0.322
640,-1.036,4.434,8.144,        640,-0.364,0.648,0.332
650,-0.996,4.448,8.31,        650,-0.368,0.718,0.348
660,-0.702,4.362,8.358,        660,-0.38,0.778,0.366
670,-0.34,4.206,8.32,        670,-0.404,0.834,0.382
680,-0.332,4.15,8.266,        680,-0.41,0.892,0.408
690,-0.64,4.248,8.146,        690,-0.372,0.954,0.434
700,-0.944,4.33,8.002,        700,-0.298,1.012,0.462
710,-1.162,4.342,7.784,        710,-0.2,1.074,0.494
720,-1.308,4.314,7.586,        720,-0.07,1.142,0.532
730,-1.496,4.284,7.438,        730,0.07,1.206,0.552
740,-1.684,4.278,7.278,        740,0.174,1.264,0.552
750,-1.88,4.218,7.124,        750,0.242,1.354,0.554
760,-2.106,4.182,6.856,        760,0.318,1.472,0.592
770,-2.296,4.23,6.654,        770,0.374,1.608,0.64
780,-2.296,4.278,6.65,        780,0.344,1.738,0.656
790,-2.038,4.182,6.546,        790,0.262,1.848,0.666
800,-1.752,4.088,6.514,        800,0.216,1.938,0.686
810,-1.634,4.164,6.888,        810,0.222,2.002,0.692
820,-1.572,4.112,7.38,        820,0.268,2.072,0.712
830,-1.434,3.884,7.5,        830,0.362,2.186,0.774
840,-1.368,3.652,7.382,        840,0.494,2.31,0.842
850,-1.194,3.434,7.224,        850,0.564,2.41,0.902
860,-0.82,3.164,7.1,        860,0.45,2.464,0.932
870,-0.626,2.976,6.938,        870,0.23,2.488,0.952
880,-0.71,2.866,7.136,        880,0.01,2.5,0.988
890,-1.046,2.898,7.948,        890,-0.106,2.516,1.066
900,-1.442,3.274,8.72,        900,-0.168,2.56,1.13
910,-1.68,3.364,9.124,        910,-0.31,2.582,1.148
920,-1.71,3.038,9.3,        920,-0.534,2.552,1.16
930,-1.824,3.168,9.364,        930,-0.752,2.472,1.182
940,-2.328,3.954,9.55,        940,-0.862,2.3,1.178
950,-3.06,4.654,9.904,        950,-0.786,2.094,1.188
960,-3.7,4.564,10.334,        960,-0.516,1.916,1.262
970,-4.436,3.768,10.678,        970,-0.208,1.75,1.33
980,-5.016,2.664,10.662,        980,-0.02,1.61,1.382
990,-5.084,1.954,10.466,        990,0.054,1.496,1.422
1000,-5.248,2.358,10.108,        1000,0.072,1.384,1.478
1010,-5.306,3.274,9.834,        1010,0.092,1.264,1.57
1020,-5.158,3.902,9.698,        1020,0.106,1.144,1.668
1030,-5.012,3.978,9.56,        1030,0.1,1.034,1.77
1040,-4.984,3.876,9.49,        1040,0.12,0.95,1.87
1050,-5.106,4.014,9.358,        1050,0.124,0.904,1.962
1060,-5.11,4.124,9.152,        1060,0.024,0.89,2.048
1070,-4.834,4.064,8.742,        1070,-0.2,0.9,2.132
1080,-4.43,3.994,8.342,        1080,-0.426,0.926,2.22
1090,-4.16,4.49,8.288,        1090,-0.574,0.958,2.298
1100,-4.024,5.078,8.256,        1100,-0.65,1.004,2.398
1110,-3.876,5.122,7.928,        1110,-0.714,1.048,2.502
1120,-3.722,4.814,7.538,        1120,-0.844,1.01,2.622
1130,-3.574,4.588,7.448,        1130,-1.44,0.856,2.698
1140,-3.638,4.886,7.494,        1140,-2.3,0.862,2.678
1150,-4.172,5.746,8.382,        1150,-2.646,0.866,2.534
1160,-5.706,7.64,11.8,        1160,-2.078,0.866,2.532
1170,-6.108,8.638,12.246,        1170,-0.752,0.996,2.668
1180,-5.742,5.604,8.384,        1180,0.428,1.226,2.658
1190,-4.5,0.936,4.7,        1190,0.86,1.388,2.474
1200,-2.856,-1.31,2.278,        1200,0.526,1.46,2.31
1210,-2.388,-0.43,2.384,        1210,-0.096,1.44,2.224
1220,-3.41,2.71,4.746,        1220,-0.57,1.384,2.1
1230,-4.472,5.696,6.45,        1230,-0.56,1.348,2.022
1240,-5.012,6.742,6.71,        1240,-0.006,1.304,2.034
1250,-5.496,6.222,6.736,        1250,0.83,1.228,2.074
1260,-5.382,4.528,6.498,        1260,1.742,1.116,2.07
1270,-4.962,2.824,5.914,        1270,2.57,1.08,2.008
1280,-4.686,2.156,5.43,        1280,3.248,1.13,1.922
1290,-4.426,2.22,5.012,        1290,3.496,1.17,1.792
1300,-3.802,2.7,4.876,        1300,3.122,1.188,1.654
1310,-3.148,3.578,4.756,        1310,2.164,1.198,1.542
1320,-3.148,4.766,4.994,        1320,0.95,1.248,1.444
1330,-3.696,7.618,5.978,        1330,-0.112,1.31,1.298
1340,-4.014,11.44,8.112,        1340,-0.736,1.296,1.056
1350,-3.646,13.532,9.866,        1350,-0.828,1.2,0.896
1360,-3.552,13.06,9.682,        1360,-0.258,1.158,0.83
1370,-4.216,10.914,8.116,        1370,0.546,1.104,0.608
1380,-4.694,7.978,6.926,        1380,1.21,1.03,0.442
1390,-4.536,5.682,5.91,        1390,1.598,0.996,0.316
1400,-5.152,4.716,4.876,        1400,1.718,0.97,0.172
1410,-5.916,4.948,5.2,        1410,1.692,1.002,0.054
1420,-6.176,6.272,5.18,        1420,1.578,0.994,-0.05
1430,-6.408,7.894,5.9,        1430,1.368,0.92,-0.124
1440,-6.356,8.932,6.466,        1440,1.064,0.858,-0.11
1450,-6.702,9.374,7.022,        1450,0.632,0.878,-0.098
1460,-7.156,9.506,7.174,        1460,0.162,0.936,-0.068
1470,-6.92,9.522,7.73,        1470,-0.176,1.018,-0.026
1480,-6.346,9.904,7.866,        1480,-0.272,1.104,0.05
1490,-5.716,10.004,7.582,        1490,-0.238,1.172,0.134
1500,-5.176,8.962,6.828,        1500,-0.21,1.214,0.21
1510,-4.84,7.574,5.746,        1510,-0.218,1.234,0.276
1520,-4.856,6.64,4.998,        1520,-0.22,1.25,0.338
1530,-4.988,6.136,4.914,        1530,-0.268,1.274,0.372
1540,-5.03,5.71,5.102,        1540,-0.398,1.306,0.386
1550,-4.724,5.56,5.174,        1550,-0.59,1.326,0.378
1560,-4.242,5.508,5.45,        1560,-0.744,1.338,0.338
1570,-3.884,5.394,5.744,        1570,-0.782,1.366,0.272
1580,-3.646,5.106,5.886,        1580,-0.77,1.406,0.16
1590,-3.456,4.718,5.716,        1590,-0.674,1.404,0.032
1600,-3.186,4.382,5.43,        1600,-0.416,1.382,-0.124
1610,-3.182,3.872,5.136,        1610,-0.036,1.362,-0.282
1620,-3.486,3.112,4.938,        1620,0.344,1.346,-0.456
1630,-3.68,2.322,4.422,        1630,0.588,1.33,-0.648
1640,-3.762,1.822,4.212,        1640,0.614,1.314,-0.858
1650,-4.028,1.878,4.198,        1650,0.464,1.264,-1.084
1660,-4.422,2.506,4.034,        1660,0.236,1.186,-1.272
1670,-4.75,3.776,3.746,        1670,0.042,1.11,-1.384
1680,-5.27,5.286,3.862,        1680,-0.168,1.028,-1.486
1690,-5.782,6.134,4.268,        1690,-0.434,0.932,-1.588
1700,-6.014,6.446,4.15,        1700,-0.704,0.834,-1.674
1710,-6.244,6.772,3.81,        1710,-0.924,0.726,-1.736
1720,-6.55,7.128,3.61,        1720,-1.076,0.62,-1.792
1730,-6.856,7.306,3.552,        1730,-1.11,0.528,-1.832
1740,-7.172,7.452,3.61,        1740,-0.99,0.492,-1.824
1750,-7.418,7.434,3.504,        1750,-0.868,0.482,-1.806
1760,-7.614,7.06,3.402,        1760,-0.836,0.482,-1.798
1770,-7.508,6.778,3.064,        1770,-0.9,0.522,-1.798
1780,-7.348,6.922,2.82,        1780,-1.002,0.604,-1.796
1790,-7.336,7.364,2.838,        1790,-1.058,0.702,-1.794
1800,-7.148,7.58,3.034,        1800,-1.016,0.812,-1.81
1810,-6.832,7.59,3.112,        1810,-0.876,0.938,-1.846
1820,-6.546,7.452,3.13,        1820,-0.712,1.084,-1.928
1830,-6.412,7.03,3.05,        1830,-0.548,1.254,-2.046
1840,-6.44,6.524,3.038,        1840,-0.366,1.43,-2.184
1850,-6.62,6.228,3.094,        1850,-0.202,1.594,-2.338
1860,-6.852,6.122,3.066,        1860,-0.054,1.716,-2.466
1870,-7.146,6.018,2.988,        1870,0.11,1.78,-2.528
1880,-7.562,5.974,2.894,        1880,0.326,1.828,-2.55
1890,-7.974,5.91,2.874,        1890,0.61,1.88,-2.546
1900,-8.18,5.772,2.918,        1900,0.95,1.934,-2.53
1910,-8.088,5.53,2.96,        1910,1.312,1.986,-2.528
1920,-7.846,5.126,2.958,        1920,1.638,2.02,-2.552
1930,-7.652,4.642,2.966,        1930,1.884,1.998,-2.596
1940,-7.716,4.27,3.07,        1940,1.984,1.886,-2.65
1950,-8.216,4.192,3.168,        1950,1.916,1.708,-2.73
1960,-9.064,4.262,3.238,        1960,1.736,1.504,-2.802
1970,-10.094,4.528,3.318,        1970,1.544,1.268,-2.81
1980,-11.12,4.994,3.41,        1980,1.398,1.014,-2.76
1990,-11.8,5.418,3.5,        1990,1.246,0.744,-2.704
2000,-12.046,5.454,3.472,        2000,1.054,0.468,-2.574
2010,-12.19,5.662,3.268,        2010,0.836,0.206,-2.34
2020,-12.486,5.894,2.99,        2020,0.56,-0.006,-2.062
2030,-12.638,6.054,2.668,        2030,0.186,-0.16,-1.762
2040,-12.506,6.33,2.268,        2040,-0.234,-0.242,-1.428
2050,-12.172,6.67,1.848,        2050,-0.648,-0.274,-1.118
2060,-11.672,6.95,1.61,        2060,-1.042,-0.274,-0.854
2070,-10.9,7.102,1.41,        2070,-1.334,-0.278,-0.594
2080,-10.13,6.856,1.25,        2080,-1.426,-0.278,-0.366
2090,-9.456,5.966,1.04,        2090,-1.296,-0.28,-0.182
2100,-8.964,4.69,1.21,        2100,-1.02,-0.284,-0.024
2110,-8.654,3.202,1.222,        2110,-0.678,-0.296,0.124
2120,-8.352,1.594,0.94,        2120,-0.338,-0.316,0.268
2130,-8.094,0.176,0.854,        2130,-0.07,-0.366,0.408
2140,-7.928,-0.644,0.836,        2140,0.084,-0.41,0.528
2150,-7.808,-0.914,0.61,        2150,0.086,-0.414,0.626
2160,-7.77,-0.738,0.46,        2160,-0.07,-0.404,0.722
2170,-7.818,-0.238,0.364,        2170,-0.382,-0.372,0.8
2180,-7.788,0.4,0.192,        2180,-0.746,-0.342,0.846
2190,-7.764,1.144,-0.018,        2190,-1.132,-0.336,0.868
2200,-7.724,2.096,-0.25,        2200,-1.53,-0.332,0.872
2210,-7.836,3.006,-0.438,        2210,-1.904,-0.296,0.864
2220,-8.336,3.26,-0.622,        2220,-2.384,-0.252,0.854
2230,-8.684,3.078,-0.576,        2230,-2.962,-0.216,0.812
2240,-8.798,3.042,-0.218,        2240,-3.546,-0.2,0.772
2250,-8.698,3.52,-0.136,        2250,-3.942,-0.168,0.77
2260,-8.582,4.264,-0.136,        2260,-3.98,-0.132,0.79
2270,-8.56,4.224,-0.264,        2270,-3.78,-0.134,0.82
2280,-8.574,3.658,-0.684,        2280,-3.568,-0.142,0.89
2290,-8.752,3.14,-1.364,        2290,-3.46,-0.116,1.064
2300,-9.124,2.51,-1.904,        2300,-3.324,-0.09,1.244
2310,-9.48,1.854,-1.576,        2310,-3.174,-0.036,1.29
