10,4.202,4.434,7.3,        10,-0.056,0.028,-0.036
20,4.31,4.336,7.37,        20,-0.07,0.024,-0.05
30,4.444,4.094,7.478,        30,-0.062,0.016,-0.076
40,4.556,4.114,7.512,        40,-0.052,0.006,-0.074
50,4.568,4.176,7.42,        50,-0.078,0.004,-0.066
60,4.242,4.422,7.322,        60,-0.152,0.014,-0.062
70,4.242,4.618,7.378,        70,-0.232,0.026,-0.094
80,4.308,4.684,7.4,        80,-0.258,0.026,-0.124
90,4.234,4.738,7.364,        90,-0.152,0.004,-0.02
100,4.202,4.846,7.436,        100,-0.12,-0.022,0.092
110,4.24,5,7.52,        110,-0.124,-0.01,-0.094
120,4.172,5.114,7.642,        120,-0.138,-0.018,-0.022
130,4.016,4.998,7.646,        130,-0.1,-0.014,-0.036
140,3.942,4.718,7.538,        140,-0.042,-0.026,-0.032
150,4.368,4.624,7.562,        150,0.028,-0.026,-0.018
160,3.696,5.17,7.494,        160,0.056,-0.024,-0.014
170,4.356,4.666,7.486,        170,0.014,-0.002,-0.008
180,4.126,4.762,7.402,        180,-0.062,0.028,-0.01
190,4.078,4.576,7.344,        190,-0.128,0.048,-0.01
200,4.196,4.476,7.344,        200,-0.142,0.066,-0.006
210,4.228,4.668,7.312,        210,-0.108,0.06,0
220,4.266,4.906,7.416,        220,-0.072,0.064,0.002
230,4.32,5.1,7.456,        230,-0.06,0.07,0.004
240,4.206,5.024,7.388,        240,-0.084,0.082,0.004
250,4.14,4.798,7.302,        250,-0.11,0.1,0.01
260,3.996,4.624,7.196,        260,-0.126,0.116,0.02
270,4.036,4.574,7.21,        270,-0.128,0.126,0.03
280,4.14,4.66,7.284,        280,-0.124,0.124,0.036
290,4.142,4.788,7.336,        290,-0.118,0.13,0.04
300,4.12,4.84,7.412,        300,-0.106,0.136,0.038
310,4.032,4.812,7.424,        310,-0.088,0.138,0.042
320,3.996,4.754,7.406,        320,-0.072,0.142,0.05
330,3.92,4.7,7.34,        330,-0.07,0.154,0.052
340,3.966,4.696,7.388,        340,-0.082,0.17,0.05
350,4.004,4.64,7.424,        350,-0.1,0.166,0.046
360,3.986,4.576,7.406,        360,-0.128,0.178,0.046
370,3.936,4.532,7.446,        370,-0.168,0.204,0.05
380,3.908,4.578,7.54,        380,-0.214,0.192,0.048
390,3.934,4.654,7.586,        390,-0.246,0.186,0.046
400,3.908,4.684,7.542,        400,-0.246,0.18,0.048
410,3.894,4.708,7.618,        410,-0.21,0.178,0.052
420,3.95,4.73,7.738,        420,-0.144,0.166,0.054
430,3.822,4.78,7.628,        430,-0.068,0.146,0.052
440,3.828,4.74,7.682,        440,0,0.136,0.054
450,3.848,4.602,7.684,        450,0.046,0.13,0.054
460,3.774,4.446,7.666,        460,0.052,0.132,0.052
470,3.766,4.284,7.586,        470,0.024,0.136,0.046
480,3.678,4.21,7.586,        480,-0.014,0.152,0.04
490,3.67,4.192,7.624,        490,-0.048,0.182,0.04
500,3.666,4.278,7.7,        500,-0.056,0.174,0.038
510,3.642,4.456,7.732,        510,-0.038,0.164,0.042
520,3.652,4.612,7.752,        520,-0.004,0.16,0.046
530,3.662,4.644,7.754,        530,0.028,0.162,0.046
540,3.73,4.584,7.822,        540,0.05,0.178,0.05
550,3.646,4.506,7.7,        550,0.052,0.176,0.046
560,3.636,4.348,7.598,        560,0.044,0.186,0.044
570,3.674,4.222,7.606,        570,0.038,0.198,0.05
580,3.642,4.188,7.578,        580,0.044,0.216,0.056
590,3.718,4.26,7.604,        590,0.05,0.232,0.068
600,3.628,4.41,7.602,        600,0.06,0.232,0.072
610,3.624,4.462,7.634,        610,0.086,0.236,0.076
620,3.66,4.418,7.652,        620,0.136,0.242,0.076
630,3.582,4.368,7.618,        630,0.196,0.248,0.072
640,3.564,4.384,7.584,        640,0.258,0.242,0.066
650,3.5,4.356,7.558,        650,0.314,0.238,0.06
660,3.488,4.248,7.528,        660,0.362,0.242,0.054
670,3.392,4.15,7.484,        670,0.402,0.252,0.044
680,3.324,4.048,7.458,        680,0.446,0.264,0.036
690,3.226,4.032,7.35,        690,0.47,0.272,0.036
700,3.142,4.058,7.31,        700,0.46,0.3,0.044
710,3.112,4.046,7.27,        710,0.418,0.316,0.04
720,3.1,4,7.236,        720,0.384,0.322,0.026
730,3.074,3.926,7.134,        730,0.388,0.332,0.01
740,2.942,3.962,7.07,        740,0.444,0.332,-0.008
750,2.918,4.166,7.124,        750,0.536,0.322,-0.026
760,2.904,4.334,7.07,        760,0.646,0.314,-0.048
770,2.868,4.394,6.982,        770,0.746,0.306,-0.076
780,2.862,4.332,6.9,        780,0.834,0.302,-0.098
790,2.748,4.206,6.792,        790,0.912,0.312,-0.116
800,2.682,4.094,6.72,        800,0.984,0.33,-0.134
810,2.62,4.166,6.658,        810,1.046,0.358,-0.156
820,2.648,4.236,6.488,        820,1.082,0.392,-0.18
830,2.782,4.324,6.39,        830,1.108,0.428,-0.2
840,2.918,4.392,6.286,        840,1.128,0.466,-0.214
850,3.134,4.438,6.164,        850,1.136,0.514,-0.214
860,3.324,4.534,6.086,        860,1.128,0.566,-0.214
870,3.42,4.726,6.044,        870,1.102,0.626,-0.206
880,3.452,4.962,6.02,        880,1.07,0.696,-0.198
890,3.45,5.104,5.964,        890,1.064,0.772,-0.186
