10,-0.986,6.172,7.318,        10,-0.148,0.028,-0.054
20,-0.99,6.012,7.25,        20,-0.18,0.036,-0.054
30,-0.954,5.964,7.31,        30,-0.188,0.034,-0.056
40,-0.95,6,7.374,        40,-0.186,0.032,-0.056
50,-0.938,5.912,7.418,        50,-0.176,0.034,-0.056
60,-1.022,5.882,7.394,        60,-0.156,0.032,-0.056
70,-0.928,6.156,7.492,        70,-0.132,0.03,-0.052
80,-0.808,6.206,7.504,        80,-0.118,0.026,-0.05
90,-0.874,6.064,7.484,        90,-0.126,0.024,-0.05
100,-1.002,6.04,7.442,        100,-0.136,0.022,-0.05
110,-0.982,6.014,7.45,        110,-0.142,0.02,-0.04
120,-0.95,5.972,7.49,        120,-0.148,0.02,-0.032
130,-1,5.95,7.494,        130,-0.138,0.022,-0.024
140,-0.956,5.906,7.524,        140,-0.116,0.02,-0.012
150,-0.932,5.99,7.468,        150,-0.088,0.018,-0.006
160,-0.98,6.086,7.468,        160,-0.062,0.016,-0.004
170,-0.994,6.142,7.484,        170,-0.04,0.012,0.002
180,-0.998,6.106,7.526,        180,-0.042,0.01,0.008
190,-0.982,6.112,7.538,        190,-0.076,0.008,0.008
200,-0.968,6.094,7.508,        200,-0.12,0.004,0.004
210,-0.94,6.02,7.516,        210,-0.148,0.002,-0.002
220,-0.908,5.954,7.502,        220,-0.136,-0.002,-0.004
230,-0.866,5.93,7.474,        230,-0.086,-0.004,-0.004
240,-0.846,5.9,7.538,        240,-0.002,-0.01,0
250,-0.866,5.998,7.63,        250,0.078,-0.014,0.008
260,-0.914,6.118,7.698,        260,0.12,-0.02,0.024
270,-0.956,6.166,7.678,        270,0.092,-0.016,0.03
280,-1.002,6.15,7.578,        280,0.012,-0.008,0.026
290,-1.012,5.994,7.502,        290,-0.05,-0.004,0.022
300,-1.052,5.822,7.47,        300,-0.078,-0.002,0.028
310,-0.994,5.67,7.47,        310,-0.094,0.002,0.032
320,-0.926,5.6,7.516,        320,-0.102,0,0.028
330,-0.902,5.714,7.576,        330,-0.088,0.002,0.028
340,-0.892,6.026,7.57,        340,-0.042,-0.002,0.036
350,-0.96,6.282,7.546,        350,0.022,-0.004,0.042
360,-0.972,6.218,7.546,        360,0.074,-0.008,0.048
370,-0.984,5.998,7.546,        370,0.09,-0.008,0.052
380,-0.984,5.926,7.596,        380,0.07,-0.006,0.05
390,-1.048,5.954,7.476,        390,0.046,-0.006,0.048
400,-1.102,5.894,7.458,        400,0.05,-0.006,0.05
410,-1.106,5.716,7.5,        410,0.066,-0.004,0.054
420,-1.082,5.602,7.522,        420,0.058,-0.002,0.054
430,-1.04,5.64,7.506,        430,0.034,0.002,0.05
440,-1.04,5.748,7.512,        440,0.032,0.004,0.052
450,-1.096,5.89,7.468,        450,0.092,0,0.06
460,-1.178,5.978,7.448,        460,0.2,-0.004,0.07
470,-1.256,5.91,7.456,        470,0.314,-0.01,0.084
480,-1.232,5.808,7.398,        480,0.422,-0.006,0.102
490,-1.266,5.914,7.29,        490,0.54,0.01,0.122
500,-1.374,6.076,7.258,        500,0.656,0.038,0.15
510,-1.536,6.022,7.204,        510,0.744,0.082,0.182
520,-1.662,5.816,7.1,        520,0.806,0.142,0.218
530,-1.772,5.668,6.942,        530,0.86,0.226,0.268
540,-1.932,5.696,6.766,        540,0.924,0.324,0.314
550,-2.142,5.748,6.518,        550,1.006,0.444,0.348
560,-2.322,5.812,6.136,        560,1.114,0.584,0.37
570,-2.56,5.91,5.738,        570,1.264,0.718,0.364
580,-2.806,6.04,5.25,        580,1.47,0.834,0.336
590,-2.994,6.122,4.938,        590,1.742,0.924,0.296
600,-3,6.078,4.658,        600,2.074,0.98,0.242
610,-2.906,5.942,4.39,        610,2.408,1.006,0.172
620,-2.838,5.814,4.114,        620,2.72,1.02,0.1
630,-2.792,5.658,3.844,        630,2.998,1.032,0.034
640,-2.91,5.394,3.594,        640,3.192,1.048,-0.066
650,-3.1,5.016,3.416,        650,3.244,1.074,-0.204
660,-3.346,4.69,3.344,        660,3.156,1.108,-0.368
670,-3.62,4.472,3.366,        670,2.988,1.136,-0.54
680,-3.858,4.412,3.488,        680,2.798,1.16,-0.716
690,-3.878,4.404,3.656,        690,2.622,1.166,-0.886
700,-3.728,4.472,3.672,        700,2.468,1.13,-1.04
710,-3.46,4.744,3.584,        710,2.388,1.046,-1.174
720,-3.19,5.274,3.522,        720,2.402,0.948,-1.294
730,-3.07,5.942,3.45,        730,2.508,0.858,-1.394
740,-3.152,6.572,3.304,        740,2.684,0.772,-1.496
750,-3.378,6.956,3.222,        750,2.888,0.696,-1.614
760,-3.654,7.134,3.09,        760,3.106,0.626,-1.738
770,-3.954,7.222,3.244,        770,3.338,0.552,-1.85
780,-4.192,7.226,3.762,        780,3.578,0.468,-1.946
790,-4.276,7.242,4.064,        790,3.794,0.4,-2.016
800,-4.066,7.164,4.224,        800,3.932,0.356,-2.06
