10,-2.978,2.174,8.876,        10,-0.012,0,0.018
20,-2.758,2.014,8.936,        20,0.012,0.002,0.03
30,-2.712,1.998,9.014,        30,0.026,0.006,0.036
40,-2.654,1.966,9.034,        40,0.024,0.006,0.038
50,-2.6,2.03,9.08,        50,0.02,0.006,0.034
60,-2.66,2.152,9.1,        60,0.022,0,0.022
70,-2.7,2.26,9.116,        70,0.086,-0.024,0.026
80,-2.682,2.308,9.112,        80,0.174,-0.024,0.004
90,-2.68,2.322,9.172,        90,0.118,-0.014,-0.028
100,-2.7,2.262,9.144,        100,0,-0.012,-0.036
110,-2.694,2.144,9.106,        110,-0.058,-0.008,-0.036
120,-2.682,2.036,9.112,        120,-0.056,-0.006,-0.028
130,-2.688,2.036,9.164,        130,-0.036,-0.008,-0.024
140,-2.698,2.062,9.206,        140,-0.016,-0.006,-0.024
150,-2.758,2.088,9.28,        150,0,-0.002,-0.02
160,-2.832,2.064,9.258,        160,0.01,0,-0.01
170,-2.852,1.88,9.14,        170,0.004,0,-0.008
180,-2.802,1.58,9.064,        180,-0.022,0,-0.01
190,-2.846,2.314,9.354,        190,-0.052,0,-0.012
200,-2.838,2.634,9.446,        200,-0.066,0,-0.01
210,-2.826,2.372,9.342,        210,-0.064,-0.002,-0.014
220,-2.79,2.144,9.226,        220,-0.056,-0.002,-0.018
230,-2.82,2.12,9.134,        230,-0.03,-0.006,-0.018
240,-2.794,2.158,9.142,        240,0,-0.008,-0.018
250,-2.736,2.14,9.158,        250,0.028,-0.01,-0.018
260,-2.746,2.146,9.194,        260,0.046,-0.012,-0.016
270,-2.782,2.29,9.22,        270,0.034,-0.014,-0.012
280,-2.778,2.338,9.222,        280,0,-0.01,-0.012
290,-2.728,2.3,9.214,        290,-0.03,-0.006,-0.008
300,-2.7,2.248,9.108,        300,-0.036,-0.004,-0.004
310,-2.706,2.22,9.134,        310,-0.022,-0.002,-0.002
320,-2.724,2.17,9.122,        320,-0.004,-0.002,0.004
330,-2.738,2.174,9.108,        330,0.01,0,0.01
340,-2.722,2.164,9.074,        340,0.008,0,0.014
350,-2.718,2.168,9.024,        350,-0.006,-0.002,0.02
360,-2.716,2.176,9.02,        360,-0.04,-0.006,0.026
370,-2.718,2.34,9.094,        370,-0.072,-0.008,0.034
380,-2.69,2.496,9.126,        380,-0.086,-0.012,0.042
390,-2.662,2.472,9.16,        390,-0.068,-0.014,0.05
400,-2.654,2.384,9.14,        400,-0.026,-0.02,0.06
410,-2.648,2.326,9.062,        410,0.004,-0.024,0.062
420,-2.656,2.278,9.054,        420,0.014,-0.028,0.062
430,-2.666,2.256,9.1,        430,0,-0.034,0.06
440,-2.678,2.298,9.166,        440,-0.02,-0.036,0.056
450,-2.72,2.388,9.196,        450,-0.04,-0.036,0.058
460,-2.714,2.466,9.21,        460,-0.056,-0.042,0.068
470,-2.732,2.546,9.214,        470,-0.086,-0.042,0.076
480,-2.764,2.49,9.25,        480,-0.124,-0.044,0.084
490,-2.752,2.334,9.234,        490,-0.138,-0.048,0.098
500,-2.73,2.236,9.166,        500,-0.122,-0.054,0.114
510,-2.744,2.192,9.164,        510,-0.09,-0.058,0.126
520,-2.718,2.222,9.214,        520,-0.066,-0.06,0.138
530,-2.744,2.282,9.262,        530,-0.052,-0.064,0.15
540,-2.72,2.314,9.28,        540,-0.056,-0.06,0.158
550,-2.7,2.312,9.316,        550,-0.076,-0.066,0.156
560,-2.704,2.308,9.316,        560,-0.092,-0.07,0.152
570,-2.768,2.452,9.282,        570,-0.102,-0.074,0.148
580,-2.798,2.546,9.312,        580,-0.108,-0.084,0.142
590,-2.81,2.474,9.366,        590,-0.128,-0.094,0.146
600,-2.82,2.348,9.282,        600,-0.166,-0.102,0.154
610,-2.77,2.262,9.21,        610,-0.208,-0.108,0.166
620,-2.752,2.25,9.21,        620,-0.224,-0.108,0.18
630,-2.736,2.286,9.28,        630,-0.21,-0.106,0.186
640,-2.718,2.316,9.338,        640,-0.186,-0.1,0.194
650,-2.71,2.35,9.354,        650,-0.174,-0.098,0.202
660,-2.702,2.344,9.328,        660,-0.186,-0.094,0.202
670,-2.688,2.25,9.348,        670,-0.208,-0.096,0.198
680,-2.714,2.202,9.274,        680,-0.224,-0.12,0.202
690,-2.728,2.292,9.334,        690,-0.224,-0.154,0.218
700,-2.812,2.456,9.346,        700,-0.232,-0.188,0.25
710,-2.774,2.498,9.29,        710,-0.248,-0.216,0.268
720,-2.654,2.402,9.298,        720,-0.262,-0.224,0.274
730,-2.612,2.298,9.262,        730,-0.256,-0.216,0.27
740,-2.636,2.226,9.262,        740,-0.202,-0.194,0.256
750,-2.668,2.226,9.326,        750,-0.126,-0.158,0.238
760,-2.738,2.29,9.42,        760,-0.088,-0.114,0.206
770,-2.71,2.308,9.414,        770,-0.13,-0.058,0.168
780,-2.736,2.2,9.44,        780,-0.232,-0.002,0.122
790,-2.69,1.976,9.384,        790,-0.352,0.04,0.078
800,-2.546,1.828,9.378,        800,-0.438,0.082,0.048
810,-2.464,1.93,9.106,        810,-0.472,0.112,0.03
820,-2.426,1.958,8.904,        820,-0.474,0.122,0.024
830,-2.392,1.828,8.798,        830,-0.484,0.122,0.03
840,-2.354,1.596,8.812,        840,-0.536,0.11,0.04
850,-2.396,1.514,8.862,        850,-0.612,0.078,0.042
860,-2.372,1.666,8.942,        860,-0.696,0.05,0.034
870,-2.29,1.934,9.204,        870,-0.744,0.014,0.03
