10,1.158,3.598,9.088,        10,0.04,-0.018,-0.006
20,1.132,3.594,9.064,        20,0.032,-0.022,-0.006
30,1.144,3.604,9.076,        30,0.02,-0.022,-0.008
40,1.224,3.69,9.016,        40,0.01,-0.024,-0.006
50,1.214,3.646,9.04,        50,0.006,-0.028,0
60,1.2,3.628,9.084,        60,0.008,-0.03,0.006
70,1.21,3.704,9.158,        70,0.018,-0.03,0.01
80,1.188,3.726,9.178,        80,0.024,-0.032,0.01
90,1.17,3.7,9.156,        90,0.026,-0.038,0.014
100,1.142,3.702,9.136,        100,0.038,-0.042,0.014
110,1.15,3.682,9.138,        110,0.042,-0.044,0.012
120,1.158,3.598,9.088,        120,0.036,-0.042,0.006
130,1.132,3.594,9.064,        130,0.024,-0.036,0
140,1.144,3.604,9.076,        140,0.01,-0.026,-0.004
150,1.148,3.572,9.04,        150,0.004,-0.018,-0.004
160,1.114,3.592,9.05,        160,0.008,-0.01,-0.008
170,1.106,3.666,9.054,        170,0.006,-0.01,-0.004
180,1.142,3.68,9.032,        180,-0.008,-0.004,0
190,1.178,3.686,9.014,        190,-0.026,-0.002,-0.002
200,1.226,3.652,8.964,        200,-0.028,-0.004,0
210,1.174,3.64,8.936,        210,-0.012,-0.008,0
220,1.086,3.694,8.928,        220,0.004,-0.01,-0.01
230,1.228,3.756,8.994,        230,0.026,-0.018,-0.018
240,1.198,3.816,8.99,        240,0.03,-0.01,0.01
250,1.148,3.754,8.982,        250,-0.038,0,-0.008
260,1.196,3.678,8.982,        260,-0.046,-0.014,-0.016
270,1.214,3.638,9.026,        270,-0.004,-0.022,-0.022
280,1.194,3.618,9.038,        280,0.004,-0.052,-0.004
290,1.302,3.682,9.064,        290,-0.006,-0.04,-0.01
300,1.23,4.08,9.24,        300,0.01,-0.026,-0.01
310,1.14,3.78,9.096,        310,0.018,-0.034,-0.004
320,1.23,3.512,9.094,        320,-0.004,-0.026,-0.006
330,0.906,3.73,9.146,        330,-0.01,-0.014,-0.008
340,1.302,3.758,9.166,        340,0.002,-0.01,-0.006
350,1.472,3.576,9.048,        350,0.006,-0.01,-0.002
360,1.17,3.674,9.034,        360,-0.004,-0.006,-0.006
370,1.24,3.768,9.052,        370,-0.004,-0.002,-0.004
380,1.318,3.718,9.026,        380,0.002,0,-0.002
390,1.224,3.612,8.964,        390,-0.008,0.004,0
400,1.164,3.646,8.964,        400,-0.022,0.006,0.008
410,1.18,3.742,9.046,        410,-0.022,0.006,0.012
420,1.214,3.682,8.976,        420,-0.014,0.002,0.018
430,1.2,3.666,8.97,        430,-0.002,0,0.024
440,1.204,3.744,9.006,        440,0.002,0,0.026
450,1.226,3.79,9.04,        450,0,0.004,0.026
460,1.212,3.78,9.02,        460,-0.006,0.008,0.02
470,1.194,3.742,8.98,        470,-0.008,0.014,0.012
